,glnno,kalfaad,barcode,created_at,Ürün Adı,Ana Kategori,Alt Kategori 1,Alt Kategori 2,KAT,Eczane adı,Danısman X (devIr),boro,İlçe,latitude,longitude,Firma
89,8680001374199,Oluşturulmuş Şifre,8699512820040,2022-12-05 15:28:16,TUBA NASIR YAKISI                                      ,Vücut Bakımı,Ayak Bakımı,Ayak Kremi,2015107,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,KURTSAN ILAC   
90,8680001374199,Oluşturulmuş Şifre,8699512820040,2022-12-15 14:02:56,TUBA NASIR YAKISI                                      ,Vücut Bakımı,Ayak Bakımı,Ayak Kremi,2015107,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,KURTSAN ILAC   
91,8680001374199,Oluşturulmuş Şifre,8699546340071,2022-04-06 18:03:26,BEPANTHOL ARINDIRICI JEL 200ML                         ,Vücut Bakımı,Onarıcı Bakım,Onarıcı Bakım Ürünleri,2043211,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,BAYER CC       
92,8680001374199,Oluşturulmuş Şifre,8699546340071,2022-07-24 10:14:34,BEPANTHOL ARINDIRICI JEL 200ML                         ,Vücut Bakımı,Onarıcı Bakım,Onarıcı Bakım Ürünleri,2043211,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,BAYER CC       
93,8680001374199,Oluşturulmuş Şifre,8699546340071,2022-07-24 10:14:34,BEPANTHOL ARINDIRICI JEL 200ML                         ,Vücut Bakımı,Onarıcı Bakım,Onarıcı Bakım Ürünleri,2043211,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,BAYER CC       
94,8680001374199,Oluşturulmuş Şifre,8699546340071,2023-01-16 13:40:23,BEPANTHOL ARINDIRICI JEL 200ML                         ,Vücut Bakımı,Onarıcı Bakım,Onarıcı Bakım Ürünleri,2043211,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,BAYER CC       
95,8680001374199,Oluşturulmuş Şifre,8699546340071,2023-01-21 09:23:34,BEPANTHOL ARINDIRICI JEL 200ML                         ,Vücut Bakımı,Onarıcı Bakım,Onarıcı Bakım Ürünleri,2043211,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,BAYER CC       
96,8680001374199,Oluşturulmuş Şifre,8699546340071,2023-01-21 09:28:47,BEPANTHOL ARINDIRICI JEL 200ML                         ,Vücut Bakımı,Onarıcı Bakım,Onarıcı Bakım Ürünleri,2043211,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,BAYER CC       
97,8680001374199,Oluşturulmuş Şifre,8699546340071,2023-01-30 16:20:49,BEPANTHOL ARINDIRICI JEL 200ML                         ,Vücut Bakımı,Onarıcı Bakım,Onarıcı Bakım Ürünleri,2043211,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,BAYER CC       
98,8680001374199,Oluşturulmuş Şifre,8699546340071,2023-02-28 10:23:12,BEPANTHOL ARINDIRICI JEL 200ML                         ,Vücut Bakımı,Onarıcı Bakım,Onarıcı Bakım Ürünleri,2043211,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,BAYER CC       
99,8680001374199,Oluşturulmuş Şifre,8699546340071,2023-03-05 23:38:26,BEPANTHOL ARINDIRICI JEL 200ML                         ,Vücut Bakımı,Onarıcı Bakım,Onarıcı Bakım Ürünleri,2043211,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,BAYER CC       
100,8680001374199,Oluşturulmuş Şifre,8699546340071,2023-03-07 13:27:09,BEPANTHOL ARINDIRICI JEL 200ML                         ,Vücut Bakımı,Onarıcı Bakım,Onarıcı Bakım Ürünleri,2043211,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,BAYER CC       
101,8680001374199,Oluşturulmuş Şifre,8699546340071,2023-03-31 13:12:56,BEPANTHOL ARINDIRICI JEL 200ML                         ,Vücut Bakımı,Onarıcı Bakım,Onarıcı Bakım Ürünleri,2043211,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,BAYER CC       
102,8680001374199,Oluşturulmuş Şifre,8699546340071,2023-04-01 15:54:52,BEPANTHOL ARINDIRICI JEL 200ML                         ,Vücut Bakımı,Onarıcı Bakım,Onarıcı Bakım Ürünleri,2043211,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,BAYER CC       
103,8680001374199,Oluşturulmuş Şifre,8699546340071,2023-05-05 16:07:22,BEPANTHOL ARINDIRICI JEL 200ML                         ,Vücut Bakımı,Onarıcı Bakım,Onarıcı Bakım Ürünleri,2043211,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,BAYER CC       
104,8680001374199,Oluşturulmuş Şifre,8699546340071,2022-10-17 12:08:48,BEPANTHOL ARINDIRICI JEL 200ML                         ,Vücut Bakımı,Onarıcı Bakım,Onarıcı Bakım Ürünleri,2043211,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,BAYER CC       
105,8680001374199,Oluşturulmuş Şifre,8699546340071,2022-10-27 17:55:52,BEPANTHOL ARINDIRICI JEL 200ML                         ,Vücut Bakımı,Onarıcı Bakım,Onarıcı Bakım Ürünleri,2043211,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,BAYER CC       
106,8680001374199,Oluşturulmuş Şifre,8699546340071,2022-11-04 17:56:15,BEPANTHOL ARINDIRICI JEL 200ML                         ,Vücut Bakımı,Onarıcı Bakım,Onarıcı Bakım Ürünleri,2043211,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,BAYER CC       
107,8680001374199,Oluşturulmuş Şifre,8699546340071,2022-11-04 17:56:16,BEPANTHOL ARINDIRICI JEL 200ML                         ,Vücut Bakımı,Onarıcı Bakım,Onarıcı Bakım Ürünleri,2043211,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,BAYER CC       
108,8680001374199,Oluşturulmuş Şifre,8699546340071,2022-11-17 15:07:59,BEPANTHOL ARINDIRICI JEL 200ML                         ,Vücut Bakımı,Onarıcı Bakım,Onarıcı Bakım Ürünleri,2043211,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,BAYER CC       
109,8680001374199,Oluşturulmuş Şifre,8699546340071,2022-12-30 16:58:55,BEPANTHOL ARINDIRICI JEL 200ML                         ,Vücut Bakımı,Onarıcı Bakım,Onarıcı Bakım Ürünleri,2043211,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,BAYER CC       
110,8680001374199,Oluşturulmuş Şifre,8699514570332,2022-02-28 16:54:32,GRINTUSS PEDIATRIC SURUP                               ,Vitaminler,Diğer Takviyeler,Diğer Gıda Takviyeleri,1923144,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,ABDI IBRAHIM   
111,8680001374199,Oluşturulmuş Şifre,8699514570332,2022-04-05 17:44:06,GRINTUSS PEDIATRIC SURUP                               ,Vitaminler,Diğer Takviyeler,Diğer Gıda Takviyeleri,1923144,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,ABDI IBRAHIM   
112,8680001374199,Oluşturulmuş Şifre,8699514570332,2022-04-05 18:24:43,GRINTUSS PEDIATRIC SURUP                               ,Vitaminler,Diğer Takviyeler,Diğer Gıda Takviyeleri,1923144,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,ABDI IBRAHIM   
113,8680001374199,Oluşturulmuş Şifre,8699514570332,2022-06-15 14:51:37,GRINTUSS PEDIATRIC SURUP                               ,Vitaminler,Diğer Takviyeler,Diğer Gıda Takviyeleri,1923144,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,ABDI IBRAHIM   
114,8680001374199,Oluşturulmuş Şifre,8699514570332,2022-06-22 12:17:14,GRINTUSS PEDIATRIC SURUP                               ,Vitaminler,Diğer Takviyeler,Diğer Gıda Takviyeleri,1923144,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,ABDI IBRAHIM   
115,8680001374199,Crossist,8699514570332,2022-07-08 08:11:38,GRINTUSS PEDIATRIC SURUP                               ,Vitaminler,Diğer Takviyeler,Diğer Gıda Takviyeleri,1923144,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,ABDI IBRAHIM   
116,8680001374199,Oluşturulmuş Şifre,8699514570332,2022-07-25 12:31:09,GRINTUSS PEDIATRIC SURUP                               ,Vitaminler,Diğer Takviyeler,Diğer Gıda Takviyeleri,1923144,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,ABDI IBRAHIM   
117,8680001374199,Oluşturulmuş Şifre,8699514570332,2022-08-11 23:18:33,GRINTUSS PEDIATRIC SURUP                               ,Vitaminler,Diğer Takviyeler,Diğer Gıda Takviyeleri,1923144,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,ABDI IBRAHIM   
118,8680001374199,Oluşturulmuş Şifre,8699514570332,2022-09-13 20:53:47,GRINTUSS PEDIATRIC SURUP                               ,Vitaminler,Diğer Takviyeler,Diğer Gıda Takviyeleri,1923144,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,ABDI IBRAHIM   
119,8680001374199,Oluşturulmuş Şifre,8699514570332,2022-09-16 18:17:53,GRINTUSS PEDIATRIC SURUP                               ,Vitaminler,Diğer Takviyeler,Diğer Gıda Takviyeleri,1923144,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,ABDI IBRAHIM   
120,8680001374199,Oluşturulmuş Şifre,8699514570332,2022-09-17 17:35:13,GRINTUSS PEDIATRIC SURUP                               ,Vitaminler,Diğer Takviyeler,Diğer Gıda Takviyeleri,1923144,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,ABDI IBRAHIM   
121,8680001374199,Oluşturulmuş Şifre,8699514570332,2022-09-17 17:35:14,GRINTUSS PEDIATRIC SURUP                               ,Vitaminler,Diğer Takviyeler,Diğer Gıda Takviyeleri,1923144,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,ABDI IBRAHIM   
122,8680001374199,Oluşturulmuş Şifre,8699514570332,2023-01-28 14:22:29,GRINTUSS PEDIATRIC SURUP                               ,Vitaminler,Diğer Takviyeler,Diğer Gıda Takviyeleri,1923144,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,ABDI IBRAHIM   
123,8680001374199,Oluşturulmuş Şifre,8699514570332,2023-01-30 14:35:02,GRINTUSS PEDIATRIC SURUP                               ,Vitaminler,Diğer Takviyeler,Diğer Gıda Takviyeleri,1923144,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,ABDI IBRAHIM   
124,8680001374199,Oluşturulmuş Şifre,8699514570332,2023-02-13 13:16:35,GRINTUSS PEDIATRIC SURUP                               ,Vitaminler,Diğer Takviyeler,Diğer Gıda Takviyeleri,1923144,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,ABDI IBRAHIM   
125,8680001374199,Oluşturulmuş Şifre,8699514570332,2023-02-14 19:52:53,GRINTUSS PEDIATRIC SURUP                               ,Vitaminler,Diğer Takviyeler,Diğer Gıda Takviyeleri,1923144,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,ABDI IBRAHIM   
126,8680001374199,Oluşturulmuş Şifre,8699514570332,2023-02-20 16:36:58,GRINTUSS PEDIATRIC SURUP                               ,Vitaminler,Diğer Takviyeler,Diğer Gıda Takviyeleri,1923144,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,ABDI IBRAHIM   
127,8680001374199,Oluşturulmuş Şifre,8699514570332,2023-03-01 19:50:39,GRINTUSS PEDIATRIC SURUP                               ,Vitaminler,Diğer Takviyeler,Diğer Gıda Takviyeleri,1923144,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,ABDI IBRAHIM   
128,8680001374199,Oluşturulmuş Şifre,8699514570332,2023-03-01 21:37:28,GRINTUSS PEDIATRIC SURUP                               ,Vitaminler,Diğer Takviyeler,Diğer Gıda Takviyeleri,1923144,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,ABDI IBRAHIM   
129,8680001374199,Oluşturulmuş Şifre,8699514570332,2023-03-07 12:34:00,GRINTUSS PEDIATRIC SURUP                               ,Vitaminler,Diğer Takviyeler,Diğer Gıda Takviyeleri,1923144,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,ABDI IBRAHIM   
130,8680001374199,Oluşturulmuş Şifre,8699514570332,2023-03-16 19:12:13,GRINTUSS PEDIATRIC SURUP                               ,Vitaminler,Diğer Takviyeler,Diğer Gıda Takviyeleri,1923144,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,ABDI IBRAHIM   
131,8680001374199,Oluşturulmuş Şifre,8699514570332,2023-03-27 17:35:05,GRINTUSS PEDIATRIC SURUP                               ,Vitaminler,Diğer Takviyeler,Diğer Gıda Takviyeleri,1923144,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,ABDI IBRAHIM   
132,8680001374199,Oluşturulmuş Şifre,8699514570332,2023-03-28 12:37:52,GRINTUSS PEDIATRIC SURUP                               ,Vitaminler,Diğer Takviyeler,Diğer Gıda Takviyeleri,1923144,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,ABDI IBRAHIM   
133,8680001374199,Oluşturulmuş Şifre,8699514570332,2023-03-28 12:37:53,GRINTUSS PEDIATRIC SURUP                               ,Vitaminler,Diğer Takviyeler,Diğer Gıda Takviyeleri,1923144,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,ABDI IBRAHIM   
134,8680001374199,Oluşturulmuş Şifre,8699514570332,2023-04-05 18:28:15,GRINTUSS PEDIATRIC SURUP                               ,Vitaminler,Diğer Takviyeler,Diğer Gıda Takviyeleri,1923144,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,ABDI IBRAHIM   
135,8680001374199,Oluşturulmuş Şifre,8699514570332,2023-04-17 21:19:46,GRINTUSS PEDIATRIC SURUP                               ,Vitaminler,Diğer Takviyeler,Diğer Gıda Takviyeleri,1923144,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,ABDI IBRAHIM   
136,8680001374199,Oluşturulmuş Şifre,8699514570332,2023-04-18 15:28:12,GRINTUSS PEDIATRIC SURUP                               ,Vitaminler,Diğer Takviyeler,Diğer Gıda Takviyeleri,1923144,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,ABDI IBRAHIM   
137,8680001374199,Oluşturulmuş Şifre,8699514570332,2023-05-04 14:58:56,GRINTUSS PEDIATRIC SURUP                               ,Vitaminler,Diğer Takviyeler,Diğer Gıda Takviyeleri,1923144,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,ABDI IBRAHIM   
138,8680001374199,Oluşturulmuş Şifre,8699514570332,2023-05-15 18:20:45,GRINTUSS PEDIATRIC SURUP                               ,Vitaminler,Diğer Takviyeler,Diğer Gıda Takviyeleri,1923144,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,ABDI IBRAHIM   
139,8680001374199,Oluşturulmuş Şifre,8699514570332,2023-05-19 13:56:39,GRINTUSS PEDIATRIC SURUP                               ,Vitaminler,Diğer Takviyeler,Diğer Gıda Takviyeleri,1923144,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,ABDI IBRAHIM   
140,8680001374199,Oluşturulmuş Şifre,8699514570332,2023-05-19 16:48:23,GRINTUSS PEDIATRIC SURUP                               ,Vitaminler,Diğer Takviyeler,Diğer Gıda Takviyeleri,1923144,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,ABDI IBRAHIM   
141,8680001374199,Oluşturulmuş Şifre,8699514570332,2023-05-19 18:57:06,GRINTUSS PEDIATRIC SURUP                               ,Vitaminler,Diğer Takviyeler,Diğer Gıda Takviyeleri,1923144,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,ABDI IBRAHIM   
142,8680001374199,Oluşturulmuş Şifre,8699514570332,2023-05-23 21:43:48,GRINTUSS PEDIATRIC SURUP                               ,Vitaminler,Diğer Takviyeler,Diğer Gıda Takviyeleri,1923144,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,ABDI IBRAHIM   
143,8680001374199,Oluşturulmuş Şifre,8699514570332,2023-05-27 11:29:56,GRINTUSS PEDIATRIC SURUP                               ,Vitaminler,Diğer Takviyeler,Diğer Gıda Takviyeleri,1923144,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,ABDI IBRAHIM   
144,8680001374199,Oluşturulmuş Şifre,8699514570332,2023-06-02 17:44:20,GRINTUSS PEDIATRIC SURUP                               ,Vitaminler,Diğer Takviyeler,Diğer Gıda Takviyeleri,1923144,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,ABDI IBRAHIM   
145,8680001374199,Oluşturulmuş Şifre,8699514570332,2023-06-10 12:31:22,GRINTUSS PEDIATRIC SURUP                               ,Vitaminler,Diğer Takviyeler,Diğer Gıda Takviyeleri,1923144,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,ABDI IBRAHIM   
146,8680001374199,Oluşturulmuş Şifre,8699514570332,2022-09-27 11:47:25,GRINTUSS PEDIATRIC SURUP                               ,Vitaminler,Diğer Takviyeler,Diğer Gıda Takviyeleri,1923144,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,ABDI IBRAHIM   
147,8680001374199,Oluşturulmuş Şifre,8699514570332,2022-10-01 18:09:47,GRINTUSS PEDIATRIC SURUP                               ,Vitaminler,Diğer Takviyeler,Diğer Gıda Takviyeleri,1923144,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,ABDI IBRAHIM   
148,8680001374199,Oluşturulmuş Şifre,8699514570332,2022-10-02 14:22:30,GRINTUSS PEDIATRIC SURUP                               ,Vitaminler,Diğer Takviyeler,Diğer Gıda Takviyeleri,1923144,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,ABDI IBRAHIM   
149,8680001374199,Oluşturulmuş Şifre,8699514570332,2022-10-14 18:36:52,GRINTUSS PEDIATRIC SURUP                               ,Vitaminler,Diğer Takviyeler,Diğer Gıda Takviyeleri,1923144,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,ABDI IBRAHIM   
150,8680001374199,Oluşturulmuş Şifre,8699514570332,2022-10-17 17:49:32,GRINTUSS PEDIATRIC SURUP                               ,Vitaminler,Diğer Takviyeler,Diğer Gıda Takviyeleri,1923144,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,ABDI IBRAHIM   
151,8680001374199,Oluşturulmuş Şifre,8699514570332,2022-10-19 11:59:54,GRINTUSS PEDIATRIC SURUP                               ,Vitaminler,Diğer Takviyeler,Diğer Gıda Takviyeleri,1923144,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,ABDI IBRAHIM   
152,8680001374199,Oluşturulmuş Şifre,8699514570332,2022-10-31 17:21:02,GRINTUSS PEDIATRIC SURUP                               ,Vitaminler,Diğer Takviyeler,Diğer Gıda Takviyeleri,1923144,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,ABDI IBRAHIM   
153,8680001374199,Oluşturulmuş Şifre,8699514570332,2022-11-02 17:35:54,GRINTUSS PEDIATRIC SURUP                               ,Vitaminler,Diğer Takviyeler,Diğer Gıda Takviyeleri,1923144,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,ABDI IBRAHIM   
154,8680001374199,Oluşturulmuş Şifre,8699514570332,2022-11-05 14:10:12,GRINTUSS PEDIATRIC SURUP                               ,Vitaminler,Diğer Takviyeler,Diğer Gıda Takviyeleri,1923144,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,ABDI IBRAHIM   
155,8680001374199,Oluşturulmuş Şifre,8699514570332,2022-11-15 13:43:59,GRINTUSS PEDIATRIC SURUP                               ,Vitaminler,Diğer Takviyeler,Diğer Gıda Takviyeleri,1923144,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,ABDI IBRAHIM   
156,8680001374199,Oluşturulmuş Şifre,8699514570332,2022-11-18 18:04:49,GRINTUSS PEDIATRIC SURUP                               ,Vitaminler,Diğer Takviyeler,Diğer Gıda Takviyeleri,1923144,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,ABDI IBRAHIM   
157,8680001374199,Oluşturulmuş Şifre,8699514570332,2022-11-19 13:54:28,GRINTUSS PEDIATRIC SURUP                               ,Vitaminler,Diğer Takviyeler,Diğer Gıda Takviyeleri,1923144,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,ABDI IBRAHIM   
158,8680001374199,Oluşturulmuş Şifre,8699546020393,2023-01-16 12:38:12,Supradyn Efervesan 15 Tablet,Vitaminler,Vitamin / Multivitamin,Multi Vitaminler,1950205,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,BAYER CC       
159,8680001374199,Oluşturulmuş Şifre,8699546020393,2023-04-27 14:49:44,Supradyn Efervesan 15 Tablet,Vitaminler,Vitamin / Multivitamin,Multi Vitaminler,1950205,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,BAYER CC       
160,8680001374199,Oluşturulmuş Şifre,8699546020393,2023-04-27 15:08:01,Supradyn Efervesan 15 Tablet,Vitaminler,Vitamin / Multivitamin,Multi Vitaminler,1950205,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,BAYER CC       
161,8680001374199,Oluşturulmuş Şifre,8699546020393,2022-10-12 13:20:22,Supradyn Efervesan 15 Tablet,Vitaminler,Vitamin / Multivitamin,Multi Vitaminler,1950205,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,BAYER CC       
162,8680001374199,Oluşturulmuş Şifre,8699546020393,2022-10-12 13:20:23,Supradyn Efervesan 15 Tablet,Vitaminler,Vitamin / Multivitamin,Multi Vitaminler,1950205,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,BAYER CC       
163,8680001374199,Oluşturulmuş Şifre,8699546020393,2022-10-12 13:20:23,Supradyn Efervesan 15 Tablet,Vitaminler,Vitamin / Multivitamin,Multi Vitaminler,1950205,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,BAYER CC       
164,8680001374199,Oluşturulmuş Şifre,8699546020393,2022-10-22 15:31:50,Supradyn Efervesan 15 Tablet,Vitaminler,Vitamin / Multivitamin,Multi Vitaminler,1950205,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,BAYER CC       
165,8680001374199,Oluşturulmuş Şifre,8699546020454,2022-02-14 16:27:24,Redoxon Efervesan Üçlü Etki 2x15 Tablet,Vitaminler,Vitamin / Multivitamin,Multi Vitaminler,1950205,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,BAYER CC       
166,8680001374199,Oluşturulmuş Şifre,8699546020454,2022-02-18 17:43:57,Redoxon Efervesan Üçlü Etki 2x15 Tablet,Vitaminler,Vitamin / Multivitamin,Multi Vitaminler,1950205,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,BAYER CC       
167,8680001374199,Oluşturulmuş Şifre,8699546020454,2022-02-19 09:29:53,Redoxon Efervesan Üçlü Etki 2x15 Tablet,Vitaminler,Vitamin / Multivitamin,Multi Vitaminler,1950205,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,BAYER CC       
168,8680001374199,Oluşturulmuş Şifre,8699546020454,2022-02-19 15:24:33,Redoxon Efervesan Üçlü Etki 2x15 Tablet,Vitaminler,Vitamin / Multivitamin,Multi Vitaminler,1950205,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,BAYER CC       
169,8680001374199,Oluşturulmuş Şifre,8699546020454,2022-02-21 12:27:40,Redoxon Efervesan Üçlü Etki 2x15 Tablet,Vitaminler,Vitamin / Multivitamin,Multi Vitaminler,1950205,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,BAYER CC       
170,8680001374199,Oluşturulmuş Şifre,8699546020454,2022-02-23 12:29:11,Redoxon Efervesan Üçlü Etki 2x15 Tablet,Vitaminler,Vitamin / Multivitamin,Multi Vitaminler,1950205,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,BAYER CC       
171,8680001374199,Oluşturulmuş Şifre,8699546020454,2022-02-23 18:05:48,Redoxon Efervesan Üçlü Etki 2x15 Tablet,Vitaminler,Vitamin / Multivitamin,Multi Vitaminler,1950205,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,BAYER CC       
172,8680001374199,Oluşturulmuş Şifre,8699546020454,2022-02-23 18:15:23,Redoxon Efervesan Üçlü Etki 2x15 Tablet,Vitaminler,Vitamin / Multivitamin,Multi Vitaminler,1950205,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,BAYER CC       
173,8680001374199,Oluşturulmuş Şifre,8699546020454,2022-02-26 13:08:46,Redoxon Efervesan Üçlü Etki 2x15 Tablet,Vitaminler,Vitamin / Multivitamin,Multi Vitaminler,1950205,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,BAYER CC       
174,8680001374199,Oluşturulmuş Şifre,8699546020454,2022-02-26 15:36:36,Redoxon Efervesan Üçlü Etki 2x15 Tablet,Vitaminler,Vitamin / Multivitamin,Multi Vitaminler,1950205,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,BAYER CC       
175,8680001374199,Oluşturulmuş Şifre,8699546020454,2022-02-28 17:10:16,Redoxon Efervesan Üçlü Etki 2x15 Tablet,Vitaminler,Vitamin / Multivitamin,Multi Vitaminler,1950205,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,BAYER CC       
